Dim_Lojas.Regiao,ID_Produto,total_vendas,qtd_vendas,ticket_medio,clientes_unicos,lojas_unicas,canais_unicos,idade_media_clientes,idade_std_clientes,fidelidade,vendas_por_cliente,vendas_por_loja,ticket_relativo,vendas_relativa_regiao,participacao_lojas,score_produto_regiao,<18,18-25,26-35,36-50,50+,concentracao_vendas_loja
VALE DO PARAÍBA PAULISTA,251315,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0012824854238324328,0.05263157894736842,0.09084441750680862,0.0,0.0,0.0,1.0,0.0,
VALE DO PARAÍBA PAULISTA,241591,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0012824854238324328,0.05263157894736842,0.09084441750680862,0.0,0.0,0.0,1.0,0.0,
VALE DO PARAÍBA PAULISTA,241523,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0012824854238324328,0.05263157894736842,0.09084441750680862,0.0,0.0,0.0,1.0,0.0,
VALE DO PARAÍBA PAULISTA,241463,359.98,359.98,1.0,1,1,1,34.0,,0.0,359.98,359.98,0.22501022773762444,0.0012824854238324328,0.05263157894736842,0.09084441750680862,0.0,0.0,1.0,0.0,0.0,
VALE DO PARAÍBA PAULISTA,251316,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0012824854238324328,0.05263157894736842,0.09084441750680862,0.0,0.0,0.0,1.0,0.0,
VALE DO PARAÍBA PAULISTA,253514,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0012824854238324328,0.05263157894736842,0.09084441750680862,0.0,0.0,0.0,1.0,0.0,
VALE DO PARAÍBA PAULISTA,256702,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0012824854238324328,0.05263157894736842,0.09084441750680862,0.0,0.0,0.0,1.0,0.0,
VALE DO PARAÍBA PAULISTA,252240,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0012824854238324328,0.05263157894736842,0.09084441750680862,0.0,0.0,0.0,1.0,0.0,
VALE DO PARAÍBA PAULISTA,225413,359.98,359.98,1.0,1,1,1,51.0,,0.0,359.98,359.98,0.22501022773762444,0.0012824854238324328,0.05263157894736842,0.09084441750680862,0.0,0.0,0.0,0.0,1.0,
VALE DO PARAÍBA PAULISTA,226136,359.98,359.98,1.0,1,1,1,32.0,,0.0,359.98,359.98,0.22501022773762444,0.0012824854238324328,0.05263157894736842,0.09084441750680862,0.0,0.0,1.0,0.0,0.0,
VALE DO PARAÍBA PAULISTA,226135,359.98,359.98,1.0,1,1,1,46.0,,0.0,359.98,359.98,0.22501022773762444,0.0012824854238324328,0.05263157894736842,0.09084441750680862,0.0,0.0,0.0,1.0,0.0,
VALE DO PARAÍBA PAULISTA,226137,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0012824854238324328,0.05263157894736842,0.09084441750680862,0.0,0.0,0.0,1.0,0.0,
VALE DO PARAÍBA PAULISTA,225412,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0012824854238324328,0.05263157894736842,0.09084441750680862,0.0,0.0,0.0,1.0,0.0,
VALE DO PARAÍBA PAULISTA,256272,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0012824854238324328,0.05263157894736842,0.09084441750680862,0.0,0.0,0.0,1.0,0.0,
DISTRITO FEDERAL,203404,100.0,100.0,1.0,2,2,1,42.0,2.8284271247461903,0.0,50.0,50.0,0.22501022773762444,0.0004615493185985868,0.07407407407407407,0.09084337530694093,0.0,0.0,0.0,2.0,0.0,0.0
MACRO METROPOLITANA PAULISTA,155508,370.99,370.99,1.0,1,1,1,22.0,,0.0,370.99,370.99,0.22501022773762444,0.0012797947084961308,0.05,0.0908433412206741,0.0,1.0,0.0,0.0,0.0,
METROPOLITANA DE PORTO ALEGRE,155374,259.98,259.98,1.0,1,1,1,32.0,,0.0,259.98,259.98,0.22501022773762444,0.0012796275013104888,0.058823529411764705,0.09084327433779985,0.0,0.0,1.0,0.0,0.0,
METROPOLITANA DE PORTO ALEGRE,214501,259.98,259.98,1.0,1,1,1,77.0,,0.0,259.98,259.98,0.22501022773762444,0.0012796275013104888,0.058823529411764705,0.09084327433779985,0.0,0.0,0.0,0.0,1.0,
METROPOLITANA DE PORTO ALEGRE,214324,259.98,259.98,1.0,1,1,1,45.0,,0.0,259.98,259.98,0.22501022773762444,0.0012796275013104888,0.058823529411764705,0.09084327433779985,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE PORTO ALEGRE,216923,259.98,259.98,1.0,1,1,1,27.0,,0.0,259.98,259.98,0.22501022773762444,0.0012796275013104888,0.058823529411764705,0.09084327433779985,0.0,0.0,1.0,0.0,0.0,
METROPOLITANA DE PORTO ALEGRE,220297,259.98,259.98,1.0,1,1,1,74.0,,0.0,259.98,259.98,0.22501022773762444,0.0012796275013104888,0.058823529411764705,0.09084327433779985,0.0,0.0,0.0,0.0,1.0,
METROPOLITANA DE PORTO ALEGRE,225402,259.98,259.98,1.0,1,1,1,36.0,,0.0,259.98,259.98,0.22501022773762444,0.0012796275013104888,0.058823529411764705,0.09084327433779985,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE PORTO ALEGRE,252739,259.98,259.98,1.0,1,1,1,33.0,,0.0,259.98,259.98,0.22501022773762444,0.0012796275013104888,0.058823529411764705,0.09084327433779985,0.0,0.0,1.0,0.0,0.0,
METROPOLITANA DE PORTO ALEGRE,252280,259.98,259.98,1.0,1,1,1,37.0,,0.0,259.98,259.98,0.22501022773762444,0.0012796275013104888,0.058823529411764705,0.09084327433779985,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE PORTO ALEGRE,216641,259.98,259.98,1.0,1,1,1,36.0,,0.0,259.98,259.98,0.22501022773762444,0.0012796275013104888,0.058823529411764705,0.09084327433779985,0.0,0.0,0.0,1.0,0.0,
LESTE GOIANO,78409,105.0,105.0,1.0,1,1,1,32.0,,0.0,105.0,105.0,0.22501022773762444,0.0012777579218253097,0.125,0.09084252650600577,0.0,0.0,1.0,0.0,0.0,
MACRO METROPOLITANA PAULISTA,209845,370.0,370.0,1.0,1,1,1,55.0,,0.0,370.0,370.0,0.22501022773762444,0.0012763795308325518,0.05,0.09084197514960866,0.0,0.0,0.0,0.0,1.0,
MACRO METROPOLITANA PAULISTA,220282,369.98,369.98,1.0,1,1,1,36.0,,0.0,369.98,369.98,0.22501022773762444,0.0012763105373443987,0.05,0.0908419475522134,0.0,0.0,0.0,1.0,0.0,
MACRO METROPOLITANA PAULISTA,212836,369.98,369.98,1.0,1,1,1,37.0,,0.0,369.98,369.98,0.22501022773762444,0.0012763105373443987,0.05,0.0908419475522134,0.0,0.0,0.0,1.0,0.0,
SUDOESTE DE MATO GROSSO DO SUL,93401,35.9,35.9,1.0,1,1,1,37.0,,0.0,35.9,35.9,0.22501022773762444,0.0012755414744619897,0.2,0.09084163992706044,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE BELO HORIZONTE,216408,349.98,349.98,1.0,1,1,1,37.0,,0.0,349.98,349.98,0.22501022773762444,0.0012730685936546053,0.030303030303030304,0.09084065077473749,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE BELO HORIZONTE,224968,349.98,349.98,1.0,1,1,1,37.0,,0.0,349.98,349.98,0.22501022773762444,0.0012730685936546053,0.030303030303030304,0.09084065077473749,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE BELO HORIZONTE,213958,349.98,349.98,1.0,1,1,1,37.0,,0.0,349.98,349.98,0.22501022773762444,0.0012730685936546053,0.030303030303030304,0.09084065077473749,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE BELO HORIZONTE,214056,349.98,349.98,1.0,1,1,1,37.0,,0.0,349.98,349.98,0.22501022773762444,0.0012730685936546053,0.030303030303030304,0.09084065077473749,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DE BELO HORIZONTE,211572,349.98,349.98,1.0,1,1,1,37.0,,0.0,349.98,349.98,0.22501022773762444,0.0012730685936546053,0.030303030303030304,0.09084065077473749,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DO RIO DE JANEIRO,213971,379.98,379.98,1.0,1,1,1,32.0,,0.0,379.98,379.98,0.22501022773762444,0.001272951220387293,0.037037037037037035,0.09084060382543056,0.0,0.0,1.0,0.0,0.0,
METROPOLITANA DO RIO DE JANEIRO,213788,379.98,379.98,1.0,1,1,1,52.0,,0.0,379.98,379.98,0.22501022773762444,0.001272951220387293,0.037037037037037035,0.09084060382543056,0.0,0.0,0.0,0.0,1.0,
METROPOLITANA DO RIO DE JANEIRO,205565,379.98,379.98,1.0,1,1,1,54.0,,0.0,379.98,379.98,0.22501022773762444,0.001272951220387293,0.037037037037037035,0.09084060382543056,0.0,0.0,0.0,0.0,1.0,
METROPOLITANA DO RIO DE JANEIRO,256287,379.98,379.98,1.0,1,1,1,54.0,,0.0,379.98,379.98,0.22501022773762444,0.001272951220387293,0.037037037037037035,0.09084060382543056,0.0,0.0,0.0,0.0,1.0,
METROPOLITANA DO RIO DE JANEIRO,256153,379.98,379.98,1.0,1,1,1,37.0,,0.0,379.98,379.98,0.22501022773762444,0.001272951220387293,0.037037037037037035,0.09084060382543056,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DO RIO DE JANEIRO,252248,379.98,379.98,1.0,1,1,1,45.0,,0.0,379.98,379.98,0.22501022773762444,0.001272951220387293,0.037037037037037035,0.09084060382543056,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DO RIO DE JANEIRO,252244,379.98,379.98,1.0,1,1,1,63.0,,0.0,379.98,379.98,0.22501022773762444,0.001272951220387293,0.037037037037037035,0.09084060382543056,0.0,0.0,0.0,0.0,1.0,
METROPOLITANA DO RIO DE JANEIRO,225435,379.98,379.98,1.0,1,1,1,30.0,,0.0,379.98,379.98,0.22501022773762444,0.001272951220387293,0.037037037037037035,0.09084060382543056,0.0,0.0,1.0,0.0,0.0,
METROPOLITANA DO RIO DE JANEIRO,252249,379.98,379.98,1.0,1,1,1,37.0,,0.0,379.98,379.98,0.22501022773762444,0.001272951220387293,0.037037037037037035,0.09084060382543056,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DO RIO DE JANEIRO,225328,379.98,379.98,1.0,1,1,1,37.0,,0.0,379.98,379.98,0.22501022773762444,0.001272951220387293,0.037037037037037035,0.09084060382543056,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DO RIO DE JANEIRO,251165,379.98,379.98,1.0,1,1,1,37.0,,0.0,379.98,379.98,0.22501022773762444,0.001272951220387293,0.037037037037037035,0.09084060382543056,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DO RIO DE JANEIRO,241530,379.98,379.98,1.0,1,1,1,52.0,,0.0,379.98,379.98,0.22501022773762444,0.001272951220387293,0.037037037037037035,0.09084060382543056,0.0,0.0,0.0,0.0,1.0,
METROPOLITANA DO RIO DE JANEIRO,252759,379.98,379.98,1.0,1,1,1,54.0,,0.0,379.98,379.98,0.22501022773762444,0.001272951220387293,0.037037037037037035,0.09084060382543056,0.0,0.0,0.0,0.0,1.0,
METROPOLITANA DO RIO DE JANEIRO,252791,379.98,379.98,1.0,1,1,1,54.0,,0.0,379.98,379.98,0.22501022773762444,0.001272951220387293,0.037037037037037035,0.09084060382543056,0.0,0.0,0.0,0.0,1.0,
METROPOLITANA DO RIO DE JANEIRO,252878,379.98,379.98,1.0,1,1,1,38.0,,0.0,379.98,379.98,0.22501022773762444,0.001272951220387293,0.037037037037037035,0.09084060382543056,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DO RIO DE JANEIRO,210839,379.98,379.98,1.0,1,1,1,37.0,,0.0,379.98,379.98,0.22501022773762444,0.001272951220387293,0.037037037037037035,0.09084060382543056,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DO RIO DE JANEIRO,252762,379.98,379.98,1.0,1,1,1,37.0,,0.0,379.98,379.98,0.22501022773762444,0.001272951220387293,0.037037037037037035,0.09084060382543056,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DO RIO DE JANEIRO,253476,379.98,379.98,1.0,1,1,1,37.0,,0.0,379.98,379.98,0.22501022773762444,0.001272951220387293,0.037037037037037035,0.09084060382543056,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DO RIO DE JANEIRO,211584,379.98,379.98,1.0,1,1,1,54.0,,0.0,379.98,379.98,0.22501022773762444,0.001272951220387293,0.037037037037037035,0.09084060382543056,0.0,0.0,0.0,0.0,1.0,
METROPOLITANA DO RIO DE JANEIRO,253478,379.98,379.98,1.0,1,1,1,32.0,,0.0,379.98,379.98,0.22501022773762444,0.001272951220387293,0.037037037037037035,0.09084060382543056,0.0,0.0,1.0,0.0,0.0,
METROPOLITANA DO RIO DE JANEIRO,241438,379.98,379.98,1.0,1,1,1,43.0,,0.0,379.98,379.98,0.22501022773762444,0.001272951220387293,0.037037037037037035,0.09084060382543056,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DO RIO DE JANEIRO,251157,379.98,379.98,1.0,1,1,1,37.0,,0.0,379.98,379.98,0.22501022773762444,0.001272951220387293,0.037037037037037035,0.09084060382543056,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DO RIO DE JANEIRO,241543,379.98,379.98,1.0,1,1,1,37.0,,0.0,379.98,379.98,0.22501022773762444,0.001272951220387293,0.037037037037037035,0.09084060382543056,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DO RIO DE JANEIRO,136966,379.98,379.98,1.0,1,1,1,54.0,,0.0,379.98,379.98,0.22501022773762444,0.001272951220387293,0.037037037037037035,0.09084060382543056,0.0,0.0,0.0,0.0,1.0,
METROPOLITANA DO RIO DE JANEIRO,250606,379.98,379.98,1.0,1,1,1,46.0,,0.0,379.98,379.98,0.22501022773762444,0.001272951220387293,0.037037037037037035,0.09084060382543056,0.0,0.0,0.0,1.0,0.0,
SUL FLUMINENSE,64352,29.96,29.96,1.0,2,1,1,31.5,7.7781745930520225,0.0,14.98,29.96,0.22501022773762444,0.0004425557208820566,0.2,0.09083577786785432,0.0,0.0,1.0,1.0,0.0,
LESTE POTIGUAR,36715,49.96,49.96,1.0,2,1,1,37.5,0.7071067811865476,0.0,24.98,49.96,0.22501022773762444,0.00044009815704051784,0.125,0.0908347948423177,0.0,0.0,0.0,2.0,0.0,
METROPOLITANA DE SALVADOR,45577,53.96,53.96,1.0,2,1,1,37.0,0.0,0.0,26.98,53.96,0.22501022773762444,0.00043233105598382716,0.05,0.09083168800189503,0.0,0.0,0.0,2.0,0.0,
NORTE CENTRAL PARANAENSE,210363,193.0,194.0,0.9948453608247423,1,1,1,33.0,,0.0,194.0,194.0,0.2238503812028944,0.002407184726735521,0.08333333333333333,0.09083035861407783,0.0,0.0,1.0,0.0,0.0,
VALE DO PARAÍBA PAULISTA,214668,349.98,349.98,1.0,1,1,1,37.0,,0.0,349.98,349.98,0.22501022773762444,0.001246858849471845,0.05263157894736842,0.09083016687706438,0.0,0.0,0.0,1.0,0.0,
VALE DO PARAÍBA PAULISTA,225093,349.98,349.98,1.0,1,1,1,29.0,,0.0,349.98,349.98,0.22501022773762444,0.001246858849471845,0.05263157894736842,0.09083016687706438,0.0,0.0,1.0,0.0,0.0,
VALE DO PARAÍBA PAULISTA,225252,349.98,349.98,1.0,1,1,1,37.0,,0.0,349.98,349.98,0.22501022773762444,0.001246858849471845,0.05263157894736842,0.09083016687706438,0.0,0.0,0.0,1.0,0.0,
VALE DO PARAÍBA PAULISTA,225102,349.98,349.98,1.0,1,1,1,24.0,,0.0,349.98,349.98,0.22501022773762444,0.001246858849471845,0.05263157894736842,0.09083016687706438,0.0,1.0,0.0,0.0,0.0,
VALE DO PARAÍBA PAULISTA,214557,349.98,349.98,1.0,1,1,1,37.0,,0.0,349.98,349.98,0.22501022773762444,0.001246858849471845,0.05263157894736842,0.09083016687706438,0.0,0.0,0.0,1.0,0.0,
VALE DO PARAÍBA PAULISTA,213082,349.98,349.98,1.0,1,1,1,37.0,,0.0,349.98,349.98,0.22501022773762444,0.001246858849471845,0.05263157894736842,0.09083016687706438,0.0,0.0,0.0,1.0,0.0,
VALE DO PARAÍBA PAULISTA,225019,349.98,349.98,1.0,1,1,1,37.0,,0.0,349.98,349.98,0.22501022773762444,0.001246858849471845,0.05263157894736842,0.09083016687706438,0.0,0.0,0.0,1.0,0.0,
VALE DO PARAÍBA PAULISTA,225090,349.98,349.98,1.0,1,1,1,30.0,,0.0,349.98,349.98,0.22501022773762444,0.001246858849471845,0.05263157894736842,0.09083016687706438,0.0,0.0,1.0,0.0,0.0,
VALE DO PARAÍBA PAULISTA,212663,349.98,349.98,1.0,1,1,1,37.0,,0.0,349.98,349.98,0.22501022773762444,0.001246858849471845,0.05263157894736842,0.09083016687706438,0.0,0.0,0.0,1.0,0.0,
VALE DO PARAÍBA PAULISTA,214064,349.98,349.98,1.0,1,1,1,37.0,,0.0,349.98,349.98,0.22501022773762444,0.001246858849471845,0.05263157894736842,0.09083016687706438,0.0,0.0,0.0,1.0,0.0,
DISTRITO FEDERAL,197691,270.0,270.0,1.0,1,1,1,31.0,,0.0,270.0,270.0,0.22501022773762444,0.0012461831602161844,0.037037037037037035,0.09082989660136212,0.0,0.0,1.0,0.0,0.0,
DISTRITO FEDERAL,253865,269.98,269.98,1.0,1,1,1,37.0,,0.0,269.98,269.98,0.22501022773762444,0.001246090850352465,0.037037037037037035,0.09082985967741664,0.0,0.0,0.0,1.0,0.0,
VALE DO PARAÍBA PAULISTA,203712,119.96,119.96,1.0,2,1,1,28.5,12.020815280171307,0.0,59.98,119.96,0.22501022773762444,0.0004273763860296089,0.05263157894736842,0.09082970613391333,0.0,1.0,0.0,1.0,0.0,
VALE DO PARAÍBA PAULISTA,252206,119.96,119.96,1.0,2,2,2,37.0,0.0,0.0,59.98,59.98,0.22501022773762444,0.0004273763860296089,0.10526315789473684,0.09082970613391333,0.0,0.0,0.0,2.0,0.0,0.0
VALE DO PARAÍBA PAULISTA,252176,119.96,119.96,1.0,2,1,1,37.0,0.0,0.0,59.98,119.96,0.22501022773762444,0.0004273763860296089,0.05263157894736842,0.09082970613391333,0.0,0.0,0.0,2.0,0.0,
METROPOLITANA DE SÃO PAULO,193920,999.96,999.96,1.0,2,2,2,37.0,0.0,0.0,499.98,499.98,0.22501022773762444,0.0004258723309827492,0.010309278350515464,0.09082910451189459,0.0,0.0,0.0,2.0,0.0,0.0
METROPOLITANA DE SÃO PAULO,256974,999.96,999.96,1.0,2,2,1,42.5,7.7781745930520225,0.0,499.98,499.98,0.22501022773762444,0.0004258723309827492,0.010309278350515464,0.09082910451189459,0.0,0.0,0.0,2.0,0.0,0.0
METROPOLITANA DE SÃO PAULO,178107,999.96,999.96,1.0,2,2,2,30.5,9.192388155425117,0.0,499.98,499.98,0.22501022773762444,0.0004258723309827492,0.010309278350515464,0.09082910451189459,0.0,1.0,0.0,1.0,0.0,0.0
METROPOLITANA DE SÃO PAULO,252190,999.96,999.96,1.0,2,2,1,31.0,8.48528137423857,0.0,499.98,499.98,0.22501022773762444,0.0004258723309827492,0.010309278350515464,0.09082910451189459,0.0,1.0,0.0,1.0,0.0,0.0
METROPOLITANA DE SÃO PAULO,213562,999.96,999.96,1.0,2,2,1,34.5,3.5355339059327378,0.0,499.98,499.98,0.22501022773762444,0.0004258723309827492,0.010309278350515464,0.09082910451189459,0.0,0.0,1.0,1.0,0.0,0.0
METROPOLITANA DE SÃO PAULO,208790,999.96,999.96,1.0,2,2,1,44.5,6.363961030678928,0.0,499.98,499.98,0.22501022773762444,0.0004258723309827492,0.010309278350515464,0.09082910451189459,0.0,0.0,0.0,2.0,0.0,0.0
METROPOLITANA DE SÃO PAULO,213576,999.96,999.96,1.0,2,2,1,35.5,2.1213203435596424,0.0,499.98,499.98,0.22501022773762444,0.0004258723309827492,0.010309278350515464,0.09082910451189459,0.0,0.0,1.0,1.0,0.0,0.0
METROPOLITANA DE SÃO PAULO,193921,999.96,999.96,1.0,2,2,2,35.5,2.1213203435596424,0.0,499.98,499.98,0.22501022773762444,0.0004258723309827492,0.010309278350515464,0.09082910451189459,0.0,0.0,1.0,1.0,0.0,0.0
METROPOLITANA DE SÃO PAULO,256969,999.96,999.96,1.0,2,2,1,46.0,2.8284271247461903,0.0,499.98,499.98,0.22501022773762444,0.0004258723309827492,0.010309278350515464,0.09082910451189459,0.0,0.0,0.0,2.0,0.0,0.0
METROPOLITANA DE SÃO PAULO,134133,999.96,999.96,1.0,2,2,2,35.0,2.8284271247461903,0.0,499.98,499.98,0.22501022773762444,0.0004258723309827492,0.010309278350515464,0.09082910451189459,0.0,0.0,1.0,1.0,0.0,0.0
METROPOLITANA DE SÃO PAULO,136211,999.96,999.96,1.0,2,2,1,35.0,2.8284271247461903,0.0,499.98,499.98,0.22501022773762444,0.0004258723309827492,0.010309278350515464,0.09082910451189459,0.0,0.0,1.0,1.0,0.0,0.0
METROPOLITANA DE SÃO PAULO,134131,999.96,999.96,1.0,2,2,2,29.5,10.606601717798213,0.0,499.98,499.98,0.22501022773762444,0.0004258723309827492,0.010309278350515464,0.09082910451189459,0.0,1.0,0.0,1.0,0.0,0.0
METROPOLITANA DE SÃO PAULO,196483,999.96,999.96,1.0,2,2,1,31.5,7.7781745930520225,0.0,499.98,499.98,0.22501022773762444,0.0004258723309827492,0.010309278350515464,0.09082910451189459,0.0,0.0,1.0,1.0,0.0,0.0
METROPOLITANA DE SÃO PAULO,256036,999.96,999.96,1.0,2,2,2,24.0,2.8284271247461903,0.0,499.98,499.98,0.22501022773762444,0.0004258723309827492,0.010309278350515464,0.09082910451189459,0.0,1.0,1.0,0.0,0.0,0.0
METROPOLITANA DE SÃO PAULO,206498,999.96,999.96,1.0,2,2,1,41.0,5.656854249492381,0.0,499.98,499.98,0.22501022773762444,0.0004258723309827492,0.010309278350515464,0.09082910451189459,0.0,0.0,0.0,2.0,0.0,0.0
METROPOLITANA DE SÃO PAULO,252454,999.96,999.96,1.0,2,2,1,34.5,0.7071067811865476,0.0,499.98,499.98,0.22501022773762444,0.0004258723309827492,0.010309278350515464,0.09082910451189459,0.0,0.0,2.0,0.0,0.0,0.0
METROPOLITANA DE SÃO PAULO,256490,999.96,999.96,1.0,2,1,1,37.0,0.0,0.0,499.98,999.96,0.22501022773762444,0.0004258723309827492,0.005154639175257732,0.09082910451189459,0.0,0.0,0.0,2.0,0.0,
METROPOLITANA DE SÃO PAULO,256557,999.96,999.96,1.0,2,2,1,44.5,10.606601717798213,0.0,499.98,499.98,0.22501022773762444,0.0004258723309827492,0.010309278350515464,0.09082910451189459,0.0,0.0,0.0,1.0,1.0,0.0
ARARAQUARA,203404,50.0,50.0,1.0,1,1,1,50.0,,0.0,50.0,50.0,0.22501022773762444,0.0012433969405472233,0.2,0.09082878211349453,0.0,0.0,0.0,1.0,0.0,
MACRO METROPOLITANA PAULISTA,257434,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0012418137932678432,0.05,0.09082814885458278,0.0,0.0,0.0,1.0,0.0,
MACRO METROPOLITANA PAULISTA,257304,359.98,359.98,1.0,1,1,1,27.0,,0.0,359.98,359.98,0.22501022773762444,0.0012418137932678432,0.05,0.09082814885458278,0.0,0.0,1.0,0.0,0.0,
MACRO METROPOLITANA PAULISTA,252268,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0012418137932678432,0.05,0.09082814885458278,0.0,0.0,0.0,1.0,0.0,
MACRO METROPOLITANA PAULISTA,241492,359.98,359.98,1.0,1,1,1,35.0,,0.0,359.98,359.98,0.22501022773762444,0.0012418137932678432,0.05,0.09082814885458278,0.0,0.0,1.0,0.0,0.0,
MACRO METROPOLITANA PAULISTA,256189,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0012418137932678432,0.05,0.09082814885458278,0.0,0.0,0.0,1.0,0.0,
MACRO METROPOLITANA PAULISTA,225413,359.98,359.98,1.0,1,1,1,20.0,,0.0,359.98,359.98,0.22501022773762444,0.0012418137932678432,0.05,0.09082814885458278,0.0,1.0,0.0,0.0,0.0,
MACRO METROPOLITANA PAULISTA,216226,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0012418137932678432,0.05,0.09082814885458278,0.0,0.0,0.0,1.0,0.0,
MACRO METROPOLITANA PAULISTA,212944,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0012418137932678432,0.05,0.09082814885458278,0.0,0.0,0.0,1.0,0.0,
MACRO METROPOLITANA PAULISTA,251192,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0012418137932678432,0.05,0.09082814885458278,0.0,0.0,0.0,1.0,0.0,
MACRO METROPOLITANA PAULISTA,225614,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0012418137932678432,0.05,0.09082814885458278,0.0,0.0,0.0,1.0,0.0,
MACRO METROPOLITANA PAULISTA,256060,359.98,359.98,1.0,1,1,1,35.0,,0.0,359.98,359.98,0.22501022773762444,0.0012418137932678432,0.05,0.09082814885458278,0.0,0.0,1.0,0.0,0.0,
MACRO METROPOLITANA PAULISTA,252994,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0012418137932678432,0.05,0.09082814885458278,0.0,0.0,0.0,1.0,0.0,
MACRO METROPOLITANA PAULISTA,241585,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0012418137932678432,0.05,0.09082814885458278,0.0,0.0,0.0,1.0,0.0,
MACRO METROPOLITANA PAULISTA,252595,359.98,359.98,1.0,1,1,1,37.0,,0.0,359.98,359.98,0.22501022773762444,0.0012418137932678432,0.05,0.09082814885458278,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DO RIO DE JANEIRO,209845,370.0,370.0,1.0,1,1,1,35.0,,0.0,370.0,370.0,0.22501022773762444,0.0012395177418371979,0.037037037037037035,0.09082723043401053,0.0,0.0,1.0,0.0,0.0,
METROPOLITANA DO RIO DE JANEIRO,213751,369.98,369.98,1.0,1,1,1,37.0,,0.0,369.98,369.98,0.22501022773762444,0.0012394507408781796,0.037037037037037035,0.09082720363362692,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DO RIO DE JANEIRO,222670,369.98,369.98,1.0,1,1,1,37.0,,0.0,369.98,369.98,0.22501022773762444,0.0012394507408781796,0.037037037037037035,0.09082720363362692,0.0,0.0,0.0,1.0,0.0,
METROPOLITANA DO RIO DE JANEIRO,203434,369.98,369.98,1.0,1,1,1,37.0,,0.0,369.98,369.98,0.22501022773762444,0.0012394507408781796,0.037037037037037035,0.09082720363362692,0.0,0.0,0.0,1.0,0.0,
VALE DO ITAJAÍ,46067,53.96,53.96,1.0,2,1,1,37.0,0.0,0.0,26.98,53.96,0.22501022773762444,0.0004026934490149123,0.09090909090909091,0.09081983295910746,0.0,0.0,0.0,2.0,0.0,
METROPOLITANA DE SÃO PAULO,214411,939.96,939.96,1.0,2,2,2,37.0,0.0,0.0,469.98,469.98,0.22501022773762444,0.00040031896898930447,0.010309278350515464,0.09081888316709721,0.0,0.0,0.0,2.0,0.0,0.0
